,title,description,date,price,img,path
0,Iphone 8 (64gb) black in warranty.,"Iphone 8 (64gb) brand new condition,  Only phone i have .. battery health 91%..  tympassr stay away pls.",2021-09-26T18:30:28+0000,"₹ 21,200",https://apollo-singapore.akamaized.net:443/v1/files/n56wohbbup8r3-IN/image,images/0.png
1,Redmi 9a 11months old,All accessories hai bill Box charger no scratches no dent mint condition,2021-09-26T18:30:08+0000,"₹ 7,000",https://apollo-singapore.akamaized.net:443/v1/files/sak22ufpn39q-IN/image,images/1.png
2,iPhone 6 Space Grey,iPhone 6  16gb Space Grey colour Good condition,2021-09-26T18:26:53+0000,"₹ 5,000",https://apollo-singapore.akamaized.net:443/v1/files/u4pnl2e8au312-IN/image,images/2.png
3,Vivo v 17 pro 8 128,Vivo v17 pro 8 128 bill box ni h sirf charger hai condition new h id de dunga,2021-09-26T18:23:21+0000,"₹ 18,000",https://apollo-singapore.akamaized.net:443/v1/files/zozju7e647cg1-IN/image,images/3.png
4,Only Two months old 12 blue 64GB,"Only two months old, with showroom bill and box",2021-09-26T18:20:25+0000,"₹ 62,000",https://apollo-singapore.akamaized.net:443/v1/files/ehf11web00hg1-IN/image,images/4.png
5,Iphone x 64gb,iPhone X 64gb white colour 100% condition Face ID not working only bill charger argent money last 20k,2021-09-26T18:11:44+0000,"₹ 21,000",https://apollo-singapore.akamaized.net:443/v1/files/rjcy1zut81fn-IN/image,images/5.png
6,REDMI NOTE 5 PRO  6/64GB,Redmi note 5 pro EXCELLENT CONDITION EXCELLENT BATTERY BACKUP  BRAND NEW CONDITION   ONLY PHONE AVAILABLE,2021-09-26T18:08:35+0000,"₹ 8,000",https://apollo-singapore.akamaized.net:443/v1/files/anh6s0ho1wp73-IN/image,images/6.png
7,Iphone 7plus,iPhone 7plus 32gb only fingerprint not working only exchange,2021-09-26T18:08:11+0000,"₹ 15,000",https://apollo-singapore.akamaized.net:443/v1/files/x7cnqosrwsoe-IN/image,images/7.png
8,Iphone xs max 64 gb gold,"Iphone xs max 64 gb gold with 88% battery heath all are original with same imie number , earphones, charger, lighting cable , airphone connecter full accessories Available . Not a single scratch on iphone . Full original phone  You can check my phone with Apple service centre and UAG cover is free worst Rs 3500 . All things are working. Negotiations on visit  Thanks for your attention",2021-09-26T18:07:01+0000,"₹ 46,987",https://apollo-singapore.akamaized.net:443/v1/files/taop2ufgotgj1-IN/image,images/8.png
9,Model - Samsung A50,"2 Years Old, Condition Very Good, Rom- 64GB and Ram- 4 GB, With Original adapter, Box and Bill",2021-09-26T18:01:01+0000,"₹ 11,500",https://apollo-singapore.akamaized.net:443/v1/files/78ijk4na4ita2-IN/image,images/9.png
10,SALE 50% OFF APPLE IPHONE 8-64GB BOX PACK WITH SELLER WARRNTY,"Thank you for contacting PAL ENTERPRISES! Please let us know how we can help you.  SELL NEW IPHONES  FREE HOME DELIVERY  IPHONE 4S-16GB = 3499/- IPHONE 5S-16GB= 5999/- IPHONE 6S-64GB = 13500/- IPHONE 7-128GB = 17999/- IPHONE 8-64GB = 21999/- IPHONE 7PLUS=128GB=25999/- IPHONE X-64GB = 33000/- IPHONE XS-64GB =35000/-  # BOX PACK NEW IPHONES # 100% Orignal PRODUCTS # 3 MONTH SELLER WARRNTY  7️⃣8️⃣5️⃣2️⃣0️⃣8️⃣2️⃣5️⃣1️⃣8️⃣ STORE ADDRESS:- PAL ENTERPRISES  NEAR, ARTHALA METRO  STATION ,GHAZIABAD ,UP",2021-09-21T16:35:15+0000,"₹ 21,999",https://apollo-singapore.akamaized.net:443/v1/files/4t3qs0jv5y7o3-IN/image,images/10.png
11,Imported brand new condition all iPhone,IPhone  Just start only 3500.RS  Imported brand new condition all iPhone.  IPhone 4s. 3500  IPhone 5s. 6500  IPhone 6s. 16000 IPhone 7 128 GB  18000  Best dels best price,2021-09-07T07:40:46+0000,"₹ 3,500",https://apollo-singapore.akamaized.net:443/v1/files/p0ilj80ngkw51-IN/image,images/11.png
12,Swapped kit. Non wrnty. Dont msg only cal. Only phn n bil. Apple-7-128,Cal time-12 to 8 pm only. Augst sale month it is❤️❤️. Only serious buyer cal us.,2021-09-07T10:28:26+0000,"₹ 15,500",https://apollo-singapore.akamaized.net:443/v1/files/aexrb0b6z062-IN/image,images/12.png
13,I phone x 64gb 29000,Phone is mint condition  Body original  New battery 100% With original charger  Nd box,2021-09-26T17:50:02+0000,"₹ 29,000",https://apollo-singapore.akamaized.net:443/v1/files/1dhlqb97e6dm-IN/image,images/13.png
14,One plus nord 8+128gb,One plus nord 8+128gb 13 months old with bill box and charger but has display problem,2021-09-26T17:46:51+0000,"₹ 13,000",https://apollo-singapore.akamaized.net:443/v1/files/xp36mykhwjlp3-IN/image,images/14.png
15,Magsafe charger original,"Charger of iphone 12,13,11 for all series. Open box category.",2021-09-26T17:40:02+0000,"₹ 2,500",https://apollo-singapore.akamaized.net:443/v1/files/lg923u25y2or-IN/image,images/15.png
16,Oppo A53 10 month old like new,Oppo A53 phone good condition 10 month old gifted no bill only phone and charge or box  Bill ki jaga id dedunga fixed price plz 5000 6000 wale msg na kare apna or mera time kharab na kare,2021-09-26T17:39:08+0000,"₹ 8,500",https://apollo-singapore.akamaized.net:443/v1/files/cf4a3mk533d91-IN/image,images/16.png
17,Redmi Note 8Pro,Redmi Note 8Pro  Like A New Condition 6gb Ram & 128gb internal storage  Back camera 64mp quad camera setup  Front camera 20mp  Helio G90T Processor for better experience in gaming l Exchange is also  Interested person Message me  Don't west my time     I have bill box and charger also mobile cover free,2021-09-26T17:35:16+0000,"₹ 13,000",https://apollo-singapore.akamaized.net:443/v1/files/3ayt2skuvsvq3-IN/image,images/17.png
18,I phone 7 zd black colour new condition128 gb memory,Betry health 100,2021-09-26T17:32:50+0000,"₹ 16,000",https://apollo-singapore.akamaized.net:443/v1/files/nadqg7edq9kv2-IN/image,images/18.png
19,Iphone xr 64GB,Iphone xr 64GB BOTH BLACK in colour with bill box and all accessories  *BRAND NEW CONDITION Battery health - 90 Battery health- 87,2021-09-26T17:30:14+0000,"₹ 27,000",https://apollo-singapore.akamaized.net:443/v1/files/m8sk55y8g26u2-IN/image,images/19.png
20,Samsung Galaxy Fold 3 black 12gb 256gb,2 days old with bill box and free accessories like Smartag and Flip cover with pen. No negotiations or exchange.,2021-09-16T17:40:00+0000,"₹ 1,38,000",https://apollo-singapore.akamaized.net:443/v1/files/r4rsad78b09l3-IN/image,images/20.png
21,IPHONE 12PRO,Back glass slightly broken,2021-09-22T08:10:37+0000,"₹ 65,000",https://apollo-singapore.akamaized.net:443/v1/files/uvzc33ensffi2-IN/image,images/21.png
22,Iphone 7 plus,"Iphone 7 plus 128GB jet black colour, with box and all original accessories like charger, headphones and connector of 3.5 mm jack, 2.3 years old mint condition trink tempered at front and back, battery health 83%.. absolutely genuine and working device with 2 back covers, PRICE IS FIXED BECAUSE PHONE IS ALMOST AS NEW, FIRST CHECK AND BUY",2021-09-04T09:35:08+0000,"₹ 22,000",https://apollo-singapore.akamaized.net:443/v1/files/b1oaznhy57bk1-IN/image,images/22.png
23,I phone x mint condition,Charger white case mint condition,2021-09-27T07:09:27+0000,"₹ 24,500",https://apollo-singapore.akamaized.net:443/v1/files/e3455392u05k2-IN/image,images/23.png
24,I want to sell my new brand 3 month old mpbile redmi note 9.,With original billbox charger also available. And back cover...need money no price negotiate,2021-09-27T07:07:54+0000,"₹ 8,500",https://apollo-singapore.akamaized.net:443/v1/files/28g8ndtwxbkw-IN/image,images/24.png
25,Samsung s7 edge,32gb Samsung  Grey color,2021-09-27T06:58:44+0000,"₹ 10,000",https://apollo-singapore.akamaized.net:443/v1/files/ebaygf2ecf1d2-IN/image,images/25.png
26,I phone 11,4 months old I phone 11 with all accessories and new condition,2021-09-27T06:53:51+0000,"₹ 45,000",https://apollo-singapore.akamaized.net:443/v1/files/48eu2djghy3p3-IN/image,images/26.png
27,Iphn 12mini 64 gb,I phn white 64 gb 12 mini 9 months old 93% battery brand new condition Healthy battery warranty remain till December,2021-09-27T06:44:38+0000,"₹ 46,000",https://apollo-singapore.akamaized.net:443/v1/files/r80d289h4g6b1-IN/image,images/27.png
28,iphone x front camera,iPhone X front camera ( new ),2021-09-27T06:42:46+0000,"₹ 1,500",https://apollo-singapore.akamaized.net:443/v1/files/y2v2gq5w62ae-IN/image,images/28.png
29,Poco X2 6/128 urgent sell Camera khrab hai baki sab thik hai,Original Display hai  6.67-inch (1080x2400) Processor Qualcomm Snapdragon 730G Battery Capacity 4500mAh 6gb ram 128 rom Bill hai aur charger aur back over What's up for more pics  Discount around 2000 if buy before 30/09/2021,2021-09-27T06:42:37+0000,"₹ 9,599",https://apollo-singapore.akamaized.net:443/v1/files/fasgwxhm0yw63-IN/image,images/29.png
30,Samsung flip3 128gb black,I want to sell my Samsung flip3 128gb black colour only 10days old with Indian bill,2021-09-27T06:39:02+0000,"₹ 80,000",https://apollo-singapore.akamaized.net:443/v1/files/c86vp6odibrk2-IN/image,images/30.png
31,Realme 5s 4.64 good condition no problem all ok,All accessories bill box charger,2021-09-27T06:31:24+0000,"₹ 7,000",https://apollo-singapore.akamaized.net:443/v1/files/xbf3qr0pysin1-IN/image,images/31.png
32,I phone 11 pro 64 gb,I phone 11 64 gb 2 years old charger and box battary health 98%,2021-09-27T06:29:28+0000,"₹ 55,000",https://apollo-singapore.akamaized.net:443/v1/files/42nr76zxr8lg2-IN/image,images/32.png
33,Samsung A 6plus,Samsung A 6plus mobile phone for sale 28month old phone just like A new mobile phone less use,2021-09-27T06:20:35+0000,"₹ 7,000",https://apollo-singapore.akamaized.net:443/v1/files/jn0tf98sy6p53-IN/image,images/33.png
34,Samsung m40,I want to sale my Samsung m40 mobile it's a very good condition phone bill box is available charger and earphone also available ram 6gb and rom 128 gb Only front camera is blur because sanitizer  use jada ho gya tha ..back camera excellent condition  come and check  then buy,2021-09-27T06:13:26+0000,"₹ 9,000",https://apollo-singapore.akamaized.net:443/v1/files/ux6rh4n1vyiv3-IN/image,images/34.png
35,Samsung M40 9months,Buy a new phone,2021-09-27T06:12:12+0000,"₹ 8,000",https://apollo-singapore.akamaized.net:443/v1/files/8fvke6oafeu21-IN/image,images/35.png
36,Samsung buds live,Sell Samsung buds live  New condition Only 3 Month use  Sound by akg,2021-09-27T06:03:11+0000,"₹ 6,000",https://apollo-singapore.akamaized.net:443/v1/files/xpqo3p3yjeh6-IN/image,images/36.png
37,Samsung A30,"Samsung S30 in good running condition with all original accessories ,charger and bill box",2021-09-27T05:47:23+0000,"₹ 9,000",https://apollo-singapore.akamaized.net:443/v1/files/mx4p04dr09ga2-IN/image,images/37.png
38,Apple iPhone 12 Pro Max 256 Gbfor Sale,Apple iPhone 12 Pro Max 256 gb for Sale. Immaculate Condition handset. Very less used. Battery health 98 Percent. International Warranty valid till 28Nov21. Only interested buyers message. No emi or exchange offers will be entertained.,2021-09-26T14:50:36+0000,"₹ 92,000",https://apollo-singapore.akamaized.net:443/v1/files/6gljbd2vn0v93-IN/image,images/38.png
39,APPLE IPHONE 4S 16GB,Brand New Refurbished Apple I Phones In Lowest Rate Cod Available In All Over Delhi NCR  i phone 4s 16gb 3499/-  i phone 5s 16gb 6999/-  i phone 6s 64gb 13499/-  i phone 7 128gb 18999/-    Delivery Charge Applicable For Cod,2021-09-23T09:20:57+0000,"₹ 3,499",https://apollo-singapore.akamaized.net:443/v1/files/vra2v065lvaq2-IN/image,images/39.png
40,Samsung 20+,Samsung 20+ (128gb) In excellent condition (including bill). Scratchless with a back cover. With all the inbox accessories and working perfectly. Protection of UV Glass and camera protection also to keep lenses scratch free.    Perfect for gaming with 120fps mode  Can be exchange with I-phone 12.,2021-09-26T14:06:41+0000,"₹ 41,000",https://apollo-singapore.akamaized.net:443/v1/files/a920dxv17iug1-IN/image,images/40.png
41,Mi y2 phone ok he displye or tach kharb he or phone bend he,Mi y2 foldar OK he tach or display kharab he phone bend he,2021-09-26T14:04:21+0000,"₹ 2,000",https://apollo-singapore.akamaized.net:443/v1/files/w8expzy9m6ve-IN/image,images/41.png
42,Headphones,Bluetooth neck band,2021-09-26T14:03:53+0000,₹ 800,https://apollo-singapore.akamaized.net:443/v1/files/8s3wtdn9lh081-IN/image,images/42.png
43,Ipad mini 5,Brand new condition under warranty I pad mini 5 very low price 64gb internal with 4 gb ram if you interested please contact me on 70111 or 18787,2021-09-26T14:01:21+0000,"₹ 25,000",https://apollo-singapore.akamaized.net:443/v1/files/nn5872dfn9nl1-IN/image,images/43.png
44,APPLE IPHONE 6S 64GB ALL COLOUR BOX PACK,Brand New Refurbished Apple I Phones In Lowest Rate Cod Available In All Over Delhi NCR  Bills/ Cash Memo Provide With 7 Days Replacement    These are the models.. Rest Of Model In Availability Price Are Fixed So Please Order Book On Whats App For More Detail Cod Available Delivery Charge Applicable For Cod  ASAP CONTACT LIMITED OFFER -=-,2021-09-23T09:21:14+0000,"₹ 13,499",https://apollo-singapore.akamaized.net:443/v1/files/jnibwru4iinc1-IN/image,images/44.png
45,iPHONE SE 2020 64GB| 128GB- Exchange option | emi | cod,"Condition -> 100% Brand New Condition  All models iPhones, iWatch, Airpods,Macbook.  •• iPhone Se to iPhone 12Pro Max   Condition -> 100% Brand New Condition  Fill Box Kit With All Accessories # Guaranteed Lowest Rate    # Exchange Available # EMI Available on Old Mobile •• Credit Card EMI Available •• Zest Money   # Guaranteed Highest Exchange Rate For your Mobile # Provide Extra Services •• COD Available All Over India",2021-09-12T12:26:25+0000,"₹ 26,900",https://apollo-singapore.akamaized.net:443/v1/files/w3kl5krsov3g2-IN/image,images/45.png
46,12 pro 256 gb gold color good condition only 9 month old,12 pro 256gb good condition all accessories available bill box hand free  only 9 month old phone,2021-09-24T11:05:53+0000,"₹ 83,500",https://apollo-singapore.akamaized.net:443/v1/files/0clrdq9ityaf-IN/image,images/46.png
47,Storage 128 haii or box bhi haii charger bhi hai wifi not working,need money,2021-09-26T13:57:21+0000,"₹ 15,000",https://apollo-singapore.akamaized.net:443/v1/files/4841psjdw6ps3-IN/image,images/47.png
48,Nokia Lumia 925,Brand new lumia 925 only 15 pices in stock serious buyers only sms don’t time pass,2021-09-26T13:47:04+0000,"₹ 8,999",https://apollo-singapore.akamaized.net:443/v1/files/4irsccwev26i1-IN/image,images/48.png
49,Ipad mini 5 awsm condition,Alll accessories available-bill box charger bill.. 13month old but condition as new !! Check pics,2021-09-26T13:40:11+0000,"₹ 20,000",https://apollo-singapore.akamaized.net:443/v1/files/oipvm78bkgis3-IN/image,images/49.png
50,Apple Iphone 12 Mini MagSafe Silicon Case Original,"New unsed Cover for Apple Iphone 12 Mini MagSafe Silicon Case, sealed box On as-is where-is basis  Bought for myself but bought MaxPro instead of mini",2021-09-26T13:23:27+0000,"₹ 4,500",https://apollo-singapore.akamaized.net:443/v1/files/6d1ztjpxn8zh-IN/image,images/50.png
51,Samsung Galaxy Note 3 Neo,"Samsung Galaxy Note 3 Neo With Original Bill, Box, Charger",2021-09-26T13:19:34+0000,"₹ 1,999",https://apollo-singapore.akamaized.net:443/v1/files/4kheygr3hbhb-IN/image,images/51.png
52,Oneplus 7 6+128gb,"Mint condition  With bill,charger and box",2021-09-26T13:14:29+0000,"₹ 18,999",https://apollo-singapore.akamaized.net:443/v1/files/1but8f0osi2x2-IN/image,images/52.png
53,Iphone X 64GB,"Iphone X with box n charger, phone is in good condition with 85% battery health",2021-09-26T13:10:15+0000,"₹ 28,000",https://apollo-singapore.akamaized.net:443/v1/files/ld6d58fwg6143-IN/image,images/53.png
54,Samsung Fold 2 Bronze,Samsung Fold 2 Bronze 256GB with Insurance cover  January 2021 purchase,2021-09-26T13:04:00+0000,"₹ 1,00,000",https://apollo-singapore.akamaized.net:443/v1/files/l9o6xwu5mnri2-IN/image,images/54.png
55,Samsung j7 Prime,Only phone hi ID proof de dunga,2021-09-26T12:43:33+0000,"₹ 4,500",https://apollo-singapore.akamaized.net:443/v1/files/rcoy7ibxqjpm1-IN/image,images/55.png
56,"iPhone 8 256gb sheeld, 1 time sim activate only GOLD, ad poora padhe",My iPhone 8 256gb gold warranty out but phone main sim 1 baar hi activate Hui hai phone unused hai 99% battery hai   With Box Original Charger and my I'd proof phone aap mere Ghar se lekar jaana no problem Phone ke saare pics original hai  PRICE BILKUL FIX HAI JISE BARGIN KARNA HAI WOH CALL YA SMS NA KARE  KYUNKI IPHONE 8 256GB GOLD KA  AAJ KA PRICE AAP CROMA PAR JAAKAR DEKH SAKTE HAI JO KI ABHI AVAILABLE HAI ISLIYE PRICE BILKUL FIX HAI JISE BARGIN KARNA HAI WOH SMS NA KARE,2021-09-26T12:39:44+0000,"₹ 21,500",https://apollo-singapore.akamaized.net:443/v1/files/qv9ogatxmlbt-IN/image,images/56.png
57,Motorola G5s Plus,"Want to sell Moto G5s plus with good condition not opened for service or anything.  camera working, battery health good, performance like new, supports 4G, no scratches, no dent.  need to buy new phone that's why selling this one.",2021-09-26T12:36:21+0000,"₹ 5,000",https://apollo-singapore.akamaized.net:443/v1/files/qjduxflbqdn02-IN/image,images/57.png
58,IPhone 11 (64GB),"Iphone 11- 64GB Black Color 11 Months old With Box, charger & original bill.",2021-09-26T12:34:14+0000,"₹ 38,000",https://apollo-singapore.akamaized.net:443/v1/files/uro8bpx8mqx92-IN/image,images/58.png
59,K20 look as new,"K20 in excellent condition, not even a single scratch on phone",2021-09-26T12:02:56+0000,"₹ 15,000",https://apollo-singapore.akamaized.net:443/v1/files/0x8mn1dch10q1-IN/image,images/59.png
60,Samsung Galaxy Fold 3 black 12gb 256gb,2 days old with bill box and free accessories like Smartag and Flip cover with pen. No negotiations or exchange.,2021-09-16T17:40:00+0000,"₹ 1,38,000",https://apollo-singapore.akamaized.net:443/v1/files/r4rsad78b09l3-IN/image,images/60.png
61,Apple ipod 16gb touchscreen,"Apple ipod 16gb touchscreen , with cover, working in new condition",2021-09-27T05:46:46+0000,"₹ 2,000",https://apollo-singapore.akamaized.net:443/v1/files/9fnith4n22dm1-IN/image,images/61.png
62,One plus 5t 6gb 64,No problem per bill box nhi he id mil jaegi,2021-09-27T05:39:33+0000,"₹ 8,200",https://apollo-singapore.akamaized.net:443/v1/files/z3q9tguwu824-IN/image,images/62.png
63,Apple Watch Series 6 44mm GPS Cellular (Stainless Steel) |Jan Warranty,"- Apple Watch Series 6 44mm GPS Cellular (Stainless Steel) | Like New Condition | Jan 2022 India Warranty | Rs. 49999  * Lots more iPhones, iPads, Samsung, OnePlus, Redmi, Oppo, Vivo models available on our WEBSITE  * Get our WEBSITE name by looking at our olx profile photo  * Please don’t message. Call only after visiting our website.  * Cash On Delivery available all over India. EMI and Loan Financing also available.  * Store address: Mumbai only.  * Price is 100% fixed.  93.   2 3 . 22. 34. 56 Contact  *** Follow our WEBSITE as stock is updated daily ONLY on website and not on Olx. ***",2021-09-27T05:37:37+0000,"₹ 49,999",https://apollo-singapore.akamaized.net:443/v1/files/gli8fz4xjzho2-IN/image,images/63.png
64,Redmi 7 (2/32GB) lunar red mobile phone and charger with original box.,Selling Redmi 7 in lunar red color which is in perfect condition with shinny body. Delicately and very less used by my mother. Wanted to upgrade my phone that's why giving my phone to mother and selling her's. Feel free to check.,2021-09-27T05:18:00+0000,"₹ 5,100",https://apollo-singapore.akamaized.net:443/v1/files/xkki8pxsk38a2-IN/image,images/64.png
65,Apple watch series 3 38mm sealpack,Apple watch series 3 38mm white colour gps model with bill of amazon 1day old sealpack,2021-09-27T05:12:01+0000,"₹ 16,000",https://apollo-singapore.akamaized.net:443/v1/files/baf87fog4yd03-IN/image,images/65.png
66,Mi note 4 phone,Note 4 mi no bill no box only charger condition good,2021-09-27T05:11:22+0000,"₹ 4,500",https://apollo-singapore.akamaized.net:443/v1/files/d5xyyod547zm2-IN/image,images/66.png
67,Apple iPad Pro 3 2021 11 inch 128GB Wi-Fi | July India Warranty,"- Apple iPad Pro 3 2021 11 inch 128GB Wi-Fi | Like New Condition | July 2022 India Warranty | Rs. 64999  - Apple iPad Pro 3 2021 11 inch 128GB Wi-Fi | New - Seal Pack | 12 Months | Rs.67999  - Apple iPad Pro 3 2021 11 inch 256GB Wi-Fi | Like New Condition | Aug 2022 India Warranty | Rs.74999  * Lots more iPhones, iPads, Samsung, OnePlus, Redmi, Oppo, Vivo models available on our WEBSITE  * Get our WEBSITE name by looking at our olx profile photo  * Please don’t message. Call only after visiting our website.  * Cash On Delivery available all over India. EMI and Loan Financing also available.  * Store address: Mumbai only.  * Price is 100% fixed.  93.  2 3  . 22. 34. 56 Contact  *** Follow our WEBSITE as stock is updated daily ONLY on website and not on Olx. ***",2021-09-27T05:09:19+0000,"₹ 64,999",https://apollo-singapore.akamaized.net:443/v1/files/59qiymkaqzn91-IN/image,images/67.png
68,Surplus 8/128,7 months old mint condition with bill box,2021-09-27T05:07:34+0000,"₹ 50,000",https://apollo-singapore.akamaized.net:443/v1/files/ovy669zhv9972-IN/image,images/68.png
69,Iphone 12 128gb Green,"In excellent condition and in warranty with 4 cases, not even a single scratch. Reason to sell- to buy iphone13",2021-09-27T05:05:15+0000,"₹ 54,000",https://apollo-singapore.akamaized.net:443/v1/files/23fv92a6gf5j1-IN/image,images/69.png
70,Apple original Iphone 12 mini magsafe silicon case black sealed pack,Selling original case worth 4900 sealed pack with bill box at very reasonable price,2021-09-27T05:02:28+0000,"₹ 2,200",https://apollo-singapore.akamaized.net:443/v1/files/5l46pin545tr2-IN/image,images/70.png
71,iPhone 12 pro max 128GB Pacific Blue,Billing date - 26/09/21,2021-09-27T05:01:47+0000,"₹ 95,000",https://apollo-singapore.akamaized.net:443/v1/files/exz0pkl97vcq2-IN/image,images/71.png
72,Oneplus 9  12/256,Oneplus 9 12/256 six month old mint condition With bill box charger,2021-09-27T05:00:38+0000,"₹ 43,000",https://apollo-singapore.akamaized.net:443/v1/files/i2ymx7e14dh41-IN/image,images/72.png
73,IPhone X 256GB in New Condition,Iphone X 256GB silver in colour. It's just like new in condition. Very less used with accessories and box. Selling urgently because i have already upgraded to Iphone 13 pro.,2021-09-27T04:57:40+0000,"₹ 35,999",https://apollo-singapore.akamaized.net:443/v1/files/kqhy39pkgys22-IN/image,images/73.png
74,Galaxy A30,White color phone  Awesome condition  Great working Phone bill Original protronics charger and protronics cable No box Phone condition is very good  Fix rate don't barging,2021-09-27T04:57:10+0000,"₹ 6,500",https://apollo-singapore.akamaized.net:443/v1/files/qrdowx9kvm941-IN/image,images/74.png
75,OnePlus 8 Pro 128GB & 256GB | Like New Condition | India Warranty,"- OnePlus 8 Pro 12/256GB | Superb Condition For Rs.44,399  - OnePlus 8 Pro 12/256GB | Very Good Condition For Rs.42,899.  - OnePlus 8 Pro 8/128GB | Like New Condition | Feb 2022 India Warranty For Rs.43,999  - OnePlus 8 Pro 8/128GB | Superb Condition | Oct 2021 India Warranty For Rs.40,999.  * Lots more iPhones, iPads, Samsung, OnePlus, Redmi, Oppo, Vivo models available on our WEBSITE  * Please don’t message. Call only after visiting our website.  * Cash On Delivery available all over India. EMI and Loan Financing also available.  * Store address: Mumbai only.  * Price is 100% fixed.  93.  2  3  . 22. 34. 56 Contact  *** Follow our WEBSITE as stock is updated daily ONLY on website and not on Olx. ***",2021-09-27T04:56:40+0000,"₹ 40,999",https://apollo-singapore.akamaized.net:443/v1/files/yynwexlughq92-IN/image,images/75.png
76,New seal packed iphone 12 pro max 128gb with 1 yr apple warranty,"Iphone 12 pro 128gb@84,999 Iphone12 pro 256gb@92,999 Iphone12 pro max 128gb@92,999 Iphone12 pro max 256gb@99,999  Rates might fluctuate , after some time . Apple 20W fast charger also free as a gift along with phone worth 1900/-   Seal pack box with 1 year apple indian and global warranty . Imported  Unactivated genuine sealed product . Sim lagao aur Activate karo  Original phone at such lower prices Can't get any where else . Imported and Factory unlocked. All iphone 12 variants available at best prices , 12 / 12 pro / 12 pro max in all storage Variants and in all color Variants .   100% authentic and genuine product. Call to know more ,  Get the price for the color u want  Aur isse kam to kahi nahi milega All other apple iphones also available at best prices , ask for ur model Best in class phones at best is class prices . Buy today to get your own iPhone at less price",2021-09-09T04:21:10+0000,"₹ 91,999",https://apollo-singapore.akamaized.net:443/v1/files/8ddqz6jlzj861-IN/image,images/76.png
77,Moto razr 1 year old,"1 year old, in superb condition.  Scratchless, all accessories unused. Box, charger, earphones.  NO BILL AVAILABLE",2021-08-31T14:03:33+0000,"₹ 55,000",https://apollo-singapore.akamaized.net:443/v1/files/u8e9hh4uvvfm2-IN/image,images/77.png
78,IPHONE 12PRO,Back glass slightly broken,2021-09-22T08:10:37+0000,"₹ 65,000",https://apollo-singapore.akamaized.net:443/v1/files/uvzc33ensffi2-IN/image,images/78.png
79,iPhone se 1st generation,iPhone se 1st generation like brand ( only mobile is available),2021-09-27T04:49:40+0000,"₹ 7,000",https://apollo-singapore.akamaized.net:443/v1/files/y5v9b7573cje1-IN/image,images/79.png
80,OPPO F 17 SALE OR EXCHANGE,Under warranty mint condition,2021-09-26T16:00:47+0000,"₹ 13,500",https://apollo-singapore.akamaized.net:443/v1/files/4hyimzqekn1t2-IN/image,images/80.png
81,Iphone 12 128gb,10 month old use good phone,2021-09-26T15:59:51+0000,"₹ 62,000",https://apollo-singapore.akamaized.net:443/v1/files/grykrlvsnyky1-IN/image,images/81.png
82,I phone16gb,Urgent sale,2021-09-26T15:57:17+0000,"₹ 6,500",https://apollo-singapore.akamaized.net:443/v1/files/cdynkwahvlnm2-IN/image,images/82.png
83,Iphone X 64 GB  Space Grey,"Phone is 2 years old. Original charger, box, earphones with bill available.",2021-09-26T15:52:40+0000,"₹ 26,000",https://apollo-singapore.akamaized.net:443/v1/files/lucoustd7opo-IN/image,images/83.png
84,"Realme C3, 3GB|32GB","Realme C3 3GB|32GB, volcano grey  Points to be noted  - IN WARRANTY - WITH BILL, BOX, CHARGER AND EVERYTHING WITH ORIGNAL BOX - PROCESSOR : Mediatek helio G70 Gaming Processor - SOFTWARE : Realme UI and can be updated on Realme UI 2.0 - CONDITION : Perfect  Minimum selling rate 6500",2021-09-26T15:51:16+0000,"₹ 6,800",https://apollo-singapore.akamaized.net:443/v1/files/42sqd2krewzm-IN/image,images/84.png
85,Redmi 4a (white colour),"Redmi 4a Colour - White RAM - 2gb Storage - 16gb Rear Camera - 13 mp Front Camera - 5 mp Display - 5 inches IPS Battery - 3120 mah Processor - Qualcomm Snapdragon 425 Sim type - Dual Network type - 4G, 3G, 2G  Condition is OK But the screen has a Little crack, not a big issue. Rest all is fine",2021-09-26T15:48:00+0000,"₹ 2,000",https://apollo-singapore.akamaized.net:443/v1/files/ao7dta6k49fy1-IN/image,images/85.png
86,Seal pack iPhone 12 pro 128gb with Apple warranty and original charger,"iPhone 12 64gb @69,999 iPhone 12 128gb @ 71,999 Iphone 12 pro 128gb@83,999 Iphone12 pro 256gb@91,999 iPhone 12 pro 512gb @1,13,999 Iphone12 pro max 128gb@91,999 Iphone12 pro max 256gb@99,999 iPhone 12 pro max 512gb @ 1,24,999 Rates might fluctuate , after some time .  All colors available Original Apple 20W fast charger also free as a gift along with phone worth 1900/- Seal pack box with 1 year apple indian and global warranty . Unactivated genuine sealed product . All iphone 12 variants available at best prices , 12 / 12 pro / 12 pro max in all storage Variants and in all color Variants .  Best and lowest prices in the whole market , u can check it . We also have physical dual sim Variant.  100% authentic and genuine product. Call to know more .  Card payments accepted all iPhone available at best prices All other apple iphones also available at best prices .",2021-09-12T08:12:30+0000,"₹ 83,999",https://apollo-singapore.akamaized.net:443/v1/files/87wrgsvpfxv52-IN/image,images/86.png
87,Iphone all model  best price in delhi,IPhone only IPhone,2021-09-08T05:50:28+0000,"₹ 14,500",https://apollo-singapore.akamaized.net:443/v1/files/9fh4z8nye81l2-IN/image,images/87.png
